betaNA_MF59,betaHA_MF59,betaAb_MF59,betaNA_AS03,betaHA_AS03,betaAb_AS03,betaNA_Diluvac,betaHA_Diluvac,betaAb_Diluvac
1.6127562851100001,1.0051000996700001,24.624033852600004,1.9030735489500001,1.00149963634,29.778154685900002,1.58834056943,1.0006998762600001,1.01420847678
1.7028110655700002,1.0,19.9468069437,1.58466401541,1.0045351599099999,28.452134295500002,1.6404429653400001,1.0,1.23009436944
1.57125008472,1.0001434707999999,12.065766863199999,1.67524503711,1.0,15.238549188499999,1.00117981766,1.00009562354,1.00057267094
1.55353733236,1.00565815123,4.73177385609,1.7422626023199999,1.0016529271799999,17.347073833699998,1.0,1.0,1.0
1.7773515748599997,1.0027707408700002,37.267572382,4.14311298077,1.24747091417,59.73847423270001,1.4950606176199999,1.00479581165,3.3780359073
1.65017496683,1.00284188366,17.4347042539,1.57289690313,1.03304432159,12.065426108299999,1.2226161504200002,1.00100991543,1.00841047419
1.47728897846,1.00718790772,27.0615193313,1.66984829892,1.0051163461700001,35.2485335855,1.58859705611,1.0002103616700002,1.00514237224
1.77924677961,1.0064436754200001,17.4451116255,1.7645674767500001,1.04325348092,27.054617114000003,1.5879452369100002,1.00000000005,1.22097458012
1.61823990676,1.0002606298299999,11.6042002767,1.3813561136899999,1.00894383478,9.84501000426,1.0,1.0,1.0
1.63335101623,1.0,18.4446942385,1.53887972451,1.00040326745,10.0527191705,1.0,1.0,1.0
1.49317868544,1.0008321170299999,6.503458235449999,1.7836398787799999,1.0005892942399999,10.0007263227,1.0,1.0,1.0
1.65714589072,1.00415473722,17.443778106,1.7435260270500001,1.0192953440299999,9.94997282691,1.23593385265,1.00157727472,1.00312030801
1.63073407239,1.00176066085,11.8289094976,1.6431282634200002,1.01172841634,17.749666271600002,1.19433083683,1.0,1.0
1.67911987036,1.01513714561,6.33206865203,1.768857655,1.0000000001,8.53143311466,1.0,1.0,1.0
1.58740505534,1.00168458832,11.958997280699998,1.71355926626,1.01777754367,17.1142155137,1.11401529235,1.00054882912,1.0001940728799998
1.3570099214700002,1.0769676299200002,25.944099354699997,1.00088709178,2.35040411413,34.0302766087,1.0069972149200002,1.78067463137,1.0017928924700001
1.5465850758700002,1.0017894153799998,8.03957852023,1.71795511479,1.00118828028,8.92858507587,1.53557398242,1.00056184987,1.1067575972700001
1.58119116007,1.00201695327,18.543217072,1.5648355292200002,1.00000000821,9.637580767180001,1.0,1.0,1.0
1.57529425752,1.00000000143,18.4432447213,1.31520319118,1.0,41.8235429352,1.6711984566799998,1.00000000018,1.23123840103
1.53350466169,1.0,12.2851102101,1.59493296015,1.0034206183499998,19.2132179981,1.129779994,1.00119750412,1.00021290254
1.40244417158,1.00074339438,29.5994562637,1.02257669578,2.2212307204700004,38.312990260999996,1.0399660956499999,1.7243041477400003,1.0685323679
1.47591895357,1.00109123318,12.495760388699999,1.51217384498,1.00483094831,19.2513883976,1.30920057657,1.00059124425,1.0012303606100001
1.69201014266,1.0066677691099999,5.44753551399,1.5105484734299999,1.0045020387799999,15.918272359200001,1.5746154409,1.00000001192,1.03653378434
1.58296219433,1.00013460423,11.6028736463,1.77089378555,1.0018318104000001,15.0448912573,1.0,1.0,1.0
1.56760130958,1.00115636879,23.5074669719,1.74957005896,1.0065265730600002,28.9615258904,1.6355692128900001,1.00541281418,1.21014612257
1.6145703367200002,1.00198890937,6.1504455799599995,1.49577483722,1.0026908668799999,11.561414698599998,1.00390685735,1.00012525086,1.0
1.69578827456,1.00044464493,5.8143504354,1.9140512972900001,3.6424295603400005,1.0934952335299999,1.2530293969,1.0,1.0
1.5698880353100002,1.0,7.02966028773,1.51509728512,1.0,5.45175225,1.0778147472,1.0,1.0
1.6188821843399999,1.0,20.8003362696,1.65590511699,1.00687120859,28.113585440999998,1.5456025927,1.0031542006999998,1.28990741531
1.6126544096200002,1.00107735671,17.849290673800002,1.43108716339,1.00091227034,10.1329583122,1.0,1.0,1.0
1.5502238214300001,1.00388236845,28.920276895700002,3.7569738574500002,1.31570028457,59.8778339338,1.59043919641,1.0095110193999999,2.86292691769
1.36914689621,1.00676031942,20.2973554671,1.6418983626800001,1.00521872958,37.9907594227,1.58051161009,1.00000850369,1.24436261215
1.4889589618799999,1.00659419965,6.609684719290001,1.5727036645200003,1.0005532930399998,12.1774652241,1.08566087331,1.00000001281,1.0
1.57103901387,1.00092070225,11.8735094184,1.32091681004,3.5286899499300004,1.00123926268,1.00009085641,1.0000558429100002,1.00001627452
1.6226343731,1.00540339226,6.433278326390001,2.01392583714,1.0212390347600002,8.45342526994,1.0,1.0,1.0
1.5767038230300001,1.00067655816,12.2682837043,1.02188538699,3.8080679112099998,1.00316966702,1.0,1.0,1.0
1.60301099697,1.0006302592299998,33.6472276643,4.98839733967,2.3750296843200003,22.4736806293,1.00538012021,1.7789447180900002,1.00050561153
1.5305994433899999,1.0053748173100001,6.734056138480001,1.63724183842,1.00593267781,11.910265718900002,1.55566742602,1.00010290765,1.02449649089
1.5116394451700002,1.0,6.75375662719,1.63799773769,1.0017661741500001,12.0751560676,1.0,1.0,1.0
1.5574929884,1.00895624919,7.093161005389999,1.43901714399,1.01022373757,6.29578764041,1.5518422703299999,1.0000119786200001,1.06543754357
1.8260787089900001,1.0,11.7588765024,1.6508541893900002,1.0238344497,7.798018909710001,1.55040670909,1.0045609125100001,1.05237762904
1.59838151463,1.00000000013,11.9429212617,1.4998639089599999,1.0007435969399998,9.807743753710001,1.0,1.0,1.0
1.57079397801,1.0056138221200002,19.4247597806,1.57523017801,1.00084686874,10.8414007777,1.0033172596100002,1.00093239282,1.0
1.50169324622,1.0,28.976795057600004,4.96416397521,2.34942438745,22.826534490900002,1.00698104111,1.78064681189,1.00075711171
1.6537749590000002,1.0021628414000001,7.59069130019,1.69019178472,1.00283408075,4.017624780719999,1.08418404488,1.00009264156,1.00015916794
1.5638496324000002,1.00000000194,12.4990704579,1.48188898912,1.0,12.269353153900001,1.22895468136,1.00000000991,1.0
1.39516514681,1.00466935853,13.7886824533,1.66956881481,1.00419699398,5.10830549727,1.0579468217399999,1.00009186167,1.0004084827700002
1.58426393284,1.0003862156,7.207935661739999,1.41911496121,1.01125035626,5.803961516469999,1.5629185592800001,1.00007389661,1.05284358875
1.6872197263100002,1.00430205418,11.9653321031,1.54192302286,1.00025236637,12.6191928807,1.0,1.0,1.0
1.54269859089,1.0016474512,4.70483651135,1.5657120001700002,1.0024609499600001,18.8969136811,1.0,1.0,1.0
1.6311412781799999,1.00322918263,17.2863410528,1.5642142117500002,1.00028813474,9.62045922183,1.00144312177,1.00001650001,1.0
1.45814153489,1.00488935526,28.9727161858,1.0035264978899998,2.55151483919,28.8674737052,1.0027432088400001,1.7808306676199999,1.0026581138500001
1.63206552776,1.0061837453,5.58151114787,1.4489092107700001,1.00054365088,15.280039777999999,1.5555731204499998,1.0,1.0379071372600002
1.5693790298899999,1.000081617,11.388598761199999,1.6115937200600001,1.00633276026,15.2078551091,1.0,1.0,1.0
2.16002526028,1.0067854272799999,13.8198631151,1.74270182429,1.0047826758,11.816342871700002,1.10868173764,1.00053439553,1.00411513558
1.58203415573,1.0007590320200002,18.1164672515,1.73827524719,1.0045584885799999,9.022600881919999,1.00052433151,1.00005377649,1.0001372904799999
1.4062567267299997,1.0062726546,12.428388733,1.6288285186700002,1.0018508041399998,13.9708864036,1.53890236774,1.00005306901,1.03700675538
1.2278926116700002,1.1564344243200002,23.1553770673,3.7469903909099997,1.31040238812,59.896671257,1.18738953373,1.7433205364,1.04228423464
1.4965411676499998,1.0004030019499999,7.42292727173,1.5698039445700003,1.01584692611,3.97683971941,1.00031315781,1.00004530575,1.0000363615999999
3.27446842747,1.14319320845,13.1991494932,1.01038629668,2.3388986658200004,34.4860237788,4.416137985880001,1.0104337805399999,1.00056720154
1.39619271195,1.0,5.98981327279,1.47424530911,1.00499051764,11.907240851900001,1.0000154931,1.0000065925900001,1.00013834829
1.6478492837999998,1.0002511118700002,11.2494543016,1.5430033090200002,1.00054510398,12.9942690347,1.0,1.0,1.0
1.18929909309,1.00786531405,30.4365256401,3.8475369041199996,1.2769475784,59.9748658026,1.0012508669,1.7729784562,1.00864910866
1.63376886518,1.0017108503899999,6.320884850800001,1.35590023259,1.0052024528799999,4.96995343758,1.0,1.0,1.0
1.61880283492,1.00265749278,19.967173323599997,1.64146308958,1.00067952703,33.6381241793,1.6118126318700001,1.0,1.39722844727
1.5264907220100001,1.0,12.578752798800002,1.5858248042299998,1.00091614468,4.66938971755,1.0,1.0,1.0
1.65005250893,1.00000001122,32.9729758222,4.97544933115,2.35849892833,22.7294049242,1.00012221463,1.77823941208,1.00246951119
1.59040016393,1.00117502828,17.2336384137,1.4879936134,1.00422588685,10.9994370491,1.0,1.0,1.0
1.4460368321700001,1.00436380288,6.737088094240001,1.50696591472,1.0,13.066064425699999,1.21763176407,1.00218427603,1.0014609964299999
1.6183017262700001,1.00140858136,6.50817765671,1.7617677001499998,1.00011604384,9.0679591675,1.0,1.0,1.0
1.4878294956799998,1.00241777698,29.1709206678,4.97809921541,2.23875338645,24.4134015649,1.0002296417799998,1.7797897602900001,1.0060739790100002
3.8958407402699997,1.3392691350700001,9.302559210610001,3.86567351895,1.2723490499899999,59.9829783362,1.00411465987,1.77729583005,1.0019098838
1.26177309726,1.0866784757999999,26.0062785354,4.999440761230001,2.47175549383,21.291515550499998,1.00147557518,1.7797032476599997,1.00147892723
1.5709425401100001,1.0005177908399998,40.9805553287,3.93620176744,1.32361740264,59.6710863841,1.59113575211,1.00084298433,3.09017955588
1.7230553699200002,1.00420376625,17.0014338362,1.5500489620200002,1.00533800958,9.698673353710001,1.0,1.0,1.0
1.6877861997499999,1.0017707536,4.96320700297,1.6149708212399998,1.0002131270499999,12.514212632000001,1.0,1.0,1.0
1.1368632053399998,1.00183605822,31.0190274031,3.6963372902900002,1.33525464699,59.9211951464,1.45452466486,1.0137919606299999,2.9357088372400004
1.6778190469499998,1.0009324935100001,11.767598885,1.50197871628,1.0005566915200002,4.9035595159900005,1.0,1.0,1.0
1.70205316787,1.0039078558,10.6833106552,1.6089296056600002,1.00175482682,11.858429545999998,1.00000494306,1.0000183554000002,1.00000448614
1.5846541844,1.00178538591,34.707382743400004,1.01756866058,2.08598077667,43.537420591899995,1.00008975726,1.7709543462900001,1.0121466922700002
1.58947406981,1.0026110714799998,4.73528057352,1.64606707129,1.00100271831,17.6928226048,1.0,1.0,1.0
1.68652378776,1.0068442538,17.5092353283,1.72364369626,1.00134555137,9.42832510238,1.0,1.0,1.0
1.28863598679,1.0435536627200002,27.949777326,3.8298980311,1.27983033597,59.9901901283,1.09904182808,1.78992124893,1.0041331046600002
1.7639702378,1.00648318531,31.202826850100003,4.9993337034900005,2.5955835254900004,19.8637706331,1.00517107052,1.7877844602500002,1.0027506286299999
1.29887705027,1.02653927721,28.8815478223,3.8295654951599998,1.28157123134,59.9418247117,1.00315378143,1.7770779273700001,1.0019136644
1.5843126850799998,1.0046716969,43.10761654189999,3.84165110614,1.35112447299,59.7347511505,1.7145409054299998,1.00097848509,3.0057071477200004
1.8598339779700002,1.0011431712999999,17.9825688727,1.81147697463,1.00804614442,36.155292471399996,1.70987693802,1.00066179642,1.17859366011
1.57051300535,1.00103936661,7.2314688653,1.5101588861700002,1.00973928625,4.39845692699,1.0,1.0,1.0
1.5120033557299999,1.00370128875,26.191558041900002,1.7574871545200001,1.0284941362,33.573416642199994,1.4520175822299999,1.0007238763,1.2334307292
1.6099718780899999,1.0083685514799998,19.4368770843,1.33020191279,1.02480763396,33.1741052423,1.61114461558,1.00061047994,1.24510603874
1.50450145419,1.00011058213,29.642028740900003,4.00664676455,1.51155991359,47.486319674099995,1.6150734461200003,1.00400136051,2.92589848598
1.6462620673700001,1.00709382099,6.04090727762,1.56406697653,1.0010662025100001,11.2796284606,1.00151993626,1.0010142107,1.0024794036700002
1.57278314708,1.0017707313600002,34.059090266999995,4.86529478502,1.63815870933,35.914947114499995,1.53758748716,1.01176990679,2.82075055918
1.75963393675,1.0048800135299998,11.6938020318,1.51594846219,1.00194423643,10.5874735033,1.00181255462,1.00084479691,1.0003140300700002
1.5462809511700002,1.0024618855399998,24.736015335,1.58260439842,1.03211479126,33.891065746399995,1.54708634559,1.00312313247,1.0697071257700002
1.7497123797099998,1.0036701243700001,5.763523052640001,1.85212811083,1.00532927814,20.0898028053,1.6829963393599998,1.00042145921,1.0436260293200001
3.8758004933800008,1.37666295913,9.09195557891,3.8566550281,1.27099396985,59.9795557279,1.00267742742,1.7787069029099998,1.0022161217
1.5621151453,1.00490493757,6.50014614653,1.67803798027,1.01036760968,12.106542951199998,1.00286792412,1.00003225919,1.00018614408
1.7354805510299998,1.00674233924,17.4852875392,1.5657241220700002,1.0026091009,31.477263743600002,1.55321212659,1.00062914087,1.25862582774
1.56080096955,1.004420335,6.322051088169999,1.7465356551599998,1.00849892415,3.5248556857,1.02461348563,1.00068061279,1.00076406418
1.55128866193,1.00855066433,18.462673131400003,1.6471738011100001,1.0,42.2257641076,1.62608643193,1.00000000221,1.44135957
1.58096663302,1.0123265632,24.4798282432,1.64104901312,1.0051376621299999,37.3663275793,1.50866434607,1.0,1.04718017409
1.60420489433,1.00022365049,6.2347345798500005,1.9380936961400002,1.0093244697900001,12.7242242108,1.59074513109,1.00188106531,1.04342082155
1.19362966821,1.02673300374,29.327049473400002,3.69810874361,1.32456091469,59.97317699479999,1.00332119689,1.7779278513699999,1.00113093867
1.48026385587,1.0,6.96670002507,1.55214450488,1.00005360251,10.454925334299999,1.0,1.0,1.0
1.9083566216999999,1.00055377082,9.180583578130001,1.60925972956,1.0,11.997079286400002,1.0,1.0,1.0
1.5641067658599999,1.00027304358,29.045883848499997,4.20723218095,1.4044408362600003,48.9361658234,1.5593055350799998,1.00979866515,2.93458046158
1.62144962039,1.0,13.1604959455,1.31435580078,1.0,6.077847132990001,1.19431509362,1.0013685013299998,1.0008915742
1.58424903459,1.00372445309,20.3704322031,1.6221724047200001,1.00773881006,30.358735311100002,1.52497466956,1.0,1.5720122957499998
1.7262502200799998,1.00440072634,17.7766950618,1.60551517245,1.01250220524,39.8009618194,1.73374398309,1.0,1.32643835169
1.64067359246,1.0048736524700002,21.4062700542,1.54492073195,1.00114590825,35.2662787712,1.51152429134,1.0010364724,1.05703374
1.61856709902,1.01280473646,4.9753468207400005,1.4808496668900002,1.0,22.618885173400002,1.5374694296,1.00063166266,1.06131572197
1.6377724320200002,1.00011774672,11.645036646900001,1.4216174525999998,1.0000927170899998,20.1838297021,1.1914184078499999,1.00180057058,1.00200418122
1.75164837582,1.0017171626,6.55271753405,1.5871071935699999,1.0,3.76021555448,1.0062125526999999,1.00336744711,1.0044357098899999
1.65042266139,1.00051531243,6.26227825737,1.42937934627,1.0033400188700001,10.8150270353,1.0,1.0,1.0
3.29661551881,1.14733223263,13.060051476199998,1.02865967091,2.34379264278,34.294559500700004,1.00005993985,1.78076535753,1.00016783058
1.54668801181,1.02398954174,16.9494354271,1.43813067988,1.0003188347299998,38.3244793096,1.62501482514,1.00000000587,1.2844718629799998
1.55780044936,1.00389490004,19.5866111587,1.82629859384,1.00278510009,36.7008444423,1.61847391504,1.00183485353,1.23357893565
1.62018767391,1.0014817902200002,19.7048710169,1.45395783408,1.03293321359,41.6583579673,1.6015217391699998,1.00276283862,1.25738954864
1.57551373677,1.00040554762,34.2153725647,4.9942576325,2.68573579267,18.9684893139,1.00449888333,1.7789905170099998,1.0
1.5396061768,1.00524993604,7.41365267375,1.59579371619,1.0,14.3400952265,1.60315617573,1.00003366626,1.0472387797799998
1.66004588025,1.00656102063,32.1537623152,4.9514977428,2.5788142116799997,20.1251010074,1.00298980955,1.7778652279299998,1.00302721758
1.48677646366,1.00151974428,5.10812848581,1.7361723776599998,1.0,18.0403459309,1.0,1.0,1.0
1.66802551565,1.0028798763200002,23.8344907121,1.8150231153,1.0046087561200001,36.4617817287,1.5796150884399998,1.00125475041,1.0033226739899999
1.8476168699900002,1.0,22.3303521225,1.45594645885,1.00110466076,39.423556298499996,1.53706701956,1.00090891215,1.00739765642
1.76242102779,1.0,22.417607476700002,1.63625976811,1.0022077467000001,36.1285381572,1.5610526370200002,1.0003315595,1.00260376941
1.6263774633799999,1.0037976892799998,7.016292623189999,1.51694421824,1.01672534463,5.13634127911,1.0626562586200001,1.0,1.0
1.62160660184,1.00067658531,11.7407924333,1.48671699993,1.00966629298,16.0401419065,1.58388366824,1.0000619378,1.07486720581
1.55785663882,1.00874019614,11.8503462578,1.51959501333,1.0,12.9418975798,1.0,1.0,1.0
1.4752175805599999,1.00142399346,6.842934000730001,1.5927776584399997,1.0,13.5412567554,1.5124995554700003,1.0,1.05512334915
1.6616027011599999,1.00000000205,5.23815435989,1.51837811071,1.0,12.5994842575,1.0,1.0,1.0
1.79971259341,1.0024737081200001,18.4861903869,1.70473379206,1.00488021927,35.8059957253,1.67453333801,1.00044936933,1.19812516892
1.6338406793,1.0,19.3236674142,1.6909106345299998,1.00144450377,28.7214248432,1.63226350544,1.00000002369,1.2197388589899998
1.3898116838799999,1.00113876641,24.4096526077,1.8031614789300001,1.00544321254,36.5921213992,1.57750554384,1.0,1.01505598529
1.5309494850999998,1.00523831824,12.2282679578,1.6279809436000001,1.00256110944,15.820250563,1.0,1.0,1.0
1.62976537301,1.0,18.6870971875,1.6272884318799998,1.0050570486700001,38.2759327441,1.52850454722,1.00179717657,1.2502554763200002
1.48948725555,1.0058432221100002,12.1260340603,1.6945908576800002,1.0036717974200002,4.51943876069,1.0,1.0,1.0
1.8299271416999998,1.00692886132,16.6993400203,1.61890075777,1.0,34.750946138,1.48372555109,1.00123356018,1.50711254495
1.59407780541,1.0,41.3407700135,4.1353931611300005,1.24197970518,59.976030344899996,1.68744885738,1.00001842374,2.9964376972099998
1.64912972652,1.0,4.61242811671,1.65642437778,1.0000913114499999,18.6749829719,1.0,1.0,1.0
1.66762891122,1.0029588414,5.1570451320699995,1.78379144488,1.006159072,19.0498970621,1.05895568626,1.0009850009,1.00075962872
1.68132630729,1.00183215337,12.0712977667,1.31847567589,1.009110442,12.0602764747,1.22302603018,1.0,1.0
1.1623911392200001,1.05051021152,28.2654642725,4.97431480974,2.36702658002,22.5552145798,1.00110034233,1.78141035468,1.00002307977
1.71328729663,1.0000221853,21.2801440425,1.7496114106599998,1.0048083060200002,29.7722888005,1.51920926807,1.00012420439,1.2453116135
1.53911987651,1.00552342218,25.9904640236,1.52278297689,1.00185901442,38.73696724,1.63497847146,1.0,1.0023128988799999
1.77443825186,1.00972186316,12.5273225839,1.9139498183,1.0075779273299998,5.923719149269999,1.53726041979,1.00004661309,1.06912987153
1.5200587111000001,1.00010706045,11.631668769700001,1.6083321573500002,1.00057860116,16.519412249200002,1.0,1.0,1.0
1.4914122887799999,1.02153002334,5.32659087868,1.5775660121200001,1.00029179889,21.0298723085,1.5384700873700001,1.0032772964499999,1.0632411501899999
1.6076825539500001,1.0,6.43656113316,1.52848544883,1.0009795274200002,4.19713140901,1.0,1.0,1.0
1.4848046966600001,1.0061570502200001,18.8534556171,1.60473482128,1.00453485002,12.3503875716,1.31344391785,1.00173714243,1.01933341101
1.65654638689,1.0087166979100002,4.93100486608,1.4110827422,1.00525348801,13.558308394500001,1.04371441858,1.0,1.00137608245
1.7139799898899999,1.00216958843,12.269172656099999,1.5743668353799998,1.0000888583399998,4.16494695565,1.0,1.0,1.0
1.67182227234,1.00203786035,24.7357074964,1.7350512406799998,1.0055083198499999,36.9716155235,1.50513437141,1.00067234671,1.00755976462
1.55140084841,1.00150380949,41.9311413485,3.8471932350999998,1.34022829647,59.9999999983,1.55289877829,1.00000349668,3.32602596518
1.5620712189700001,1.00197593221,12.0336726912,1.49129541154,1.0094247834899999,5.15488318193,1.00051239021,1.0000514507,1.00016488746
1.57276819692,1.00034338704,12.0989112181,1.6431984838100002,1.00015947498,15.343807857,1.00435235607,1.00006704624,1.00000530748
1.62154267419,1.00850589975,5.171234957209999,1.57166100503,1.0049294545899998,22.270172801300003,1.39242479093,1.0048081747,1.09956460961
1.73885142342,1.00370261023,38.3103888875,3.5236521718000002,1.42667884965,59.9385931635,1.64660906635,1.0,3.0740180232800003
1.30905169617,1.0309463273700001,28.5832554791,3.86432532205,1.26714581055,59.989249341800004,1.0010470279500001,1.78106752433,1.00069331828
1.62835065895,1.00007531185,40.7905433399,3.95826026299,1.30699747611,59.734052768299996,1.56074558766,1.00000002114,3.13286217866
1.27907111785,1.0103618282,29.669100627,3.7642744976499998,1.30199889046,59.9954649171,4.41318129139,1.00610655769,1.00187223518
1.60152813958,1.0000000142,12.271866742,1.69855405398,1.00977140531,11.9139279333,1.2292262709200001,1.0,1.0051558978
1.67758218674,1.0,18.9266322352,1.5466507002,1.01074538049,31.2908925864,1.7771916770400003,1.00920411475,1.1826892291600002
1.61001175311,1.00370980291,20.0418294648,1.59415380799,1.01023264172,36.326459007800004,1.66451178563,1.0002737560600001,1.2177272940100001
1.17650441655,1.06806410773,27.286682054099998,4.92015675943,2.39635257094,22.3815199943,4.4205688646,1.0080763792299998,1.0
1.71024092574,1.00256787668,32.837181692899996,4.99393516107,2.34937952563,22.7643122366,1.00178291686,1.7802073530900002,1.0001181196
1.6238994553400001,1.0,40.6894786719,3.8455054924300005,1.3805977958899998,59.18872478350001,1.6463105971399998,1.00127958708,3.06827457875
1.7611456818900002,1.0,12.4132892745,1.68099045309,1.00162093423,4.345702006780001,1.0,1.0,1.0
1.5779007772799998,1.00328796743,6.6098333053400005,1.77834497583,1.0125531739700002,3.50902571892,1.03979950071,1.00381448184,1.0001716819600002
1.66797873705,1.0016470284299999,19.939119539500002,1.78027379785,1.01479294545,26.783568938800002,1.62632516685,1.0,1.4333284351499997
2.7283255725999997,1.30086789239,13.2307101378,4.9940032855,2.40330307097,22.1000982009,1.00542740185,1.77994694562,1.0006532707200002
1.45941823708,1.01342203229,7.16507843393,1.51342993566,1.00011651783,5.2710622764599995,1.08140818281,1.0,1.0
1.65150110233,1.00079574376,5.93274003987,1.5408571505000002,1.00769702474,10.3749513787,1.00393829412,1.00096371681,1.00090036813
1.57260496232,1.0018015002,26.0247238917,1.4788456943200001,1.01024007669,38.577638539,1.5437418876,1.00039287882,1.0184120933
1.61317682954,1.0002188103899998,4.87652071738,1.73609441429,1.00192359973,18.027532276400002,1.0,1.0,1.0
1.63137850287,1.0015340494,6.592436439839999,1.6222992736300001,1.00000000314,13.6096614821,1.53732674926,1.0043542202299998,1.04471347786
1.75518367814,1.0,6.13551804217,1.5919475252700002,1.0,12.6057803125,1.55294142792,1.0,1.04254147335
1.5113626660799997,1.0006164470799999,11.660763918099999,1.5916791686000002,1.00132415469,16.1834370299,1.0,1.0,1.0
1.6614554182799999,1.00511771327,18.290331932,1.3757539953,1.00000532982,10.248387037999999,1.01296683726,1.0017899533,1.00144087784
1.6255793944299999,1.0,11.879374903199999,1.47089458804,1.0001786645100001,10.0527051732,1.0025650820999998,1.00000189361,1.00021729464
1.7690218248599998,1.00521641144,16.9235155502,1.55571464008,1.00344980052,9.25950076506,1.0009896689700002,1.00001876167,1.00000092191
1.85517634727,1.00374723983,16.9970118051,1.5614889311200002,1.00445281739,33.5882550587,1.5379006904799999,1.00098646184,1.2574169248
1.63581856363,1.0,33.5171053268,1.00274917132,2.57834680284,28.4080301608,1.00012210843,1.7810948607700001,1.0
1.74742110689,1.0,17.0207759541,1.4976287493399998,1.0,10.1549224247,1.0,1.0,1.0
1.68691611789,1.01933295161,17.9919597285,1.3080274743200002,1.0021109191,42.5038642797,1.60713665682,1.000993464,1.21511402859
1.5863294298,1.0007074851100002,6.13483443608,1.56505125596,1.0,22.600371497399998,1.5352798809700001,1.00000001209,1.0805903661299998
1.55746585975,1.0046054585600002,6.0307103798899995,1.56445957629,1.00059346573,19.5128630896,1.0,1.0,1.0
1.54573622999,1.0000094734,5.73449557103,1.5213159904,1.0,13.4119249711,1.0638022500700002,1.00016986636,1.00157279457
1.47099436595,1.0,13.998343128399998,1.4823911349,1.0099614687799998,5.6807049436,1.1369546511700002,1.0000607768,1.00012671077
1.6301570216799999,1.0,10.4381895222,1.5810923278100002,1.00180051199,12.392786202,1.00006906749,1.0000197240000002,1.0
1.65036250092,1.0041411657400001,6.69647145851,1.59509796568,1.00189688663,5.1621139075,1.13952007604,1.00017261718,1.0021148503
1.7850589195299997,1.00888815198,11.0240742957,1.4832734122100002,1.0,13.014523954400001,1.0,1.0,1.0
1.56830518385,1.00000000704,34.4368076583,4.99794920992,2.5919354230900002,19.903698254200002,1.10024501241,1.77563488176,1.00862506699
1.27162602836,1.00131601356,30.155544795700003,3.80037613563,1.2943563438299999,59.9525848229,1.04709110821,1.7880721662599999,1.0049803224299998
1.4413492307299998,1.00018056256,29.5948208169,3.78976672242,1.30305878609,59.8875509079,1.63495064083,1.0035605796,2.8566325591500004
1.67478042762,1.00090699879,32.830260445,4.971016844969999,2.19852431133,24.9823638096,1.0107360281,1.7781435622,1.00505565925
1.49104164685,1.00070347299,4.87486167469,1.6343595210600002,1.0034589935200002,19.6137652171,1.03052925924,1.00046710011,1.0038743827
1.7854807660699998,1.0,9.82384736727,1.5309080018099999,1.00133172192,12.6832007058,1.00001224816,1.0000068545999998,1.00004661194
1.6510658733899999,1.00289893889,6.995958561089999,1.43631047898,1.00046165676,3.8037701924,1.01740767834,1.00526520827,1.0042160557
1.6106016156099998,1.0,18.7028150272,1.63713389722,1.0486660247700001,9.220129091339999,1.0,1.0,1.0
1.5481776022799998,1.01606076933,11.357823780699999,1.62446941621,1.0,11.79570337,1.0,1.0,1.0
1.5813751480200002,1.0,4.73214677354,1.68104680723,1.00107965611,18.4294788381,1.0,1.0,1.0
1.58586564842,1.0,11.3617038699,1.54005443045,1.00000000044,16.0179316503,1.0,1.0,1.0
1.58369209223,1.00000000331,6.686624578330001,1.6432761864899998,1.0,10.052499187999999,1.0,1.0,1.0
1.49959415039,1.0000206309200002,28.9487586644,1.02919973615,2.34784208543,34.337304501999995,1.00991987148,1.78077368344,1.0012993953899998
1.63224077815,1.00338546094,18.2088124105,1.49611879364,1.00285015192,11.644405741500002,1.0,1.0,1.0
1.25061978721,1.01833945164,29.4531649967,3.7662837583099997,1.3145221086799999,59.875740999099996,1.5510038367399999,1.0079818897700001,2.82682556648
1.42591529197,1.0156253482,26.3359213048,1.5932937076,1.01616993555,35.9810629969,1.5646738027200002,1.00264192559,1.04517544872
1.6397796772600002,1.0,24.9619392419,1.62337589622,1.02044009236,36.380423053899996,1.61014754308,1.00062652919,1.08523105071
1.5570892725,1.0003173195000001,25.670040741199998,1.6322384904700002,1.00048437393,36.6890401068,1.58240430521,1.0000995867,1.1722915377299998
1.57584295057,1.00108741761,28.354469313000003,4.92283789878,1.85954286068,30.948655212600002,1.37139025729,1.00036555035,3.07811807648
1.5900530562600002,1.00032046965,12.5097572349,1.57705314497,1.0001227773999999,10.983369301500002,1.0,1.0,1.0
1.5734194796899998,1.0094442773,19.166373452000002,1.56861029199,1.00000000159,11.711452938099999,1.3584631867899999,1.0,1.0
1.66537398419,1.0025939306,12.3563274825,1.7877926670900002,1.00056601239,15.782780895,1.66716333933,1.00017704266,1.04391906686
1.6210367026199999,1.00353006122,6.0146677764900005,1.56679513165,1.0,16.5109767323,1.56594177546,1.00105833483,1.0573841609299999
1.7406911732700001,1.0027457383299998,33.1042679324,4.71345931435,1.6996892784399997,35.764926181599996,1.61058701912,1.00358436452,2.89260655115
1.45337298889,1.00014654044,29.4948727005,4.977262045969999,2.17747140804,25.2880508825,1.20060383685,1.7657730572499999,1.02845250052
1.77490931909,1.00001681879,20.8713951182,1.7678787039500001,1.0,32.8848601171,1.56266317037,1.0,1.0380182820700001
